bait_gene,auroc_score
HNMT,0.6507263018889591
SPOPL,0.6892231727622438
ZEB2,0.7080351105497505
ORC4,0.7203823850261238
EPC2,0.6718592516043428
MMADHC,0.6937586915196284
RND3,0.5178446345524488
NMI,0.5878465444431686
RIF1,0.573876322067848
STAM2,0.6158063960498364
PRPF40A,0.4980416172286651
PKP4,0.7334047792194537
TANC1,0.7259459149107194
BAZ2B,0.6848711029453982
RBMS1,0.6783914469067758
TANK,0.7751304525331394
PSMD14,0.4889067503604189
GRB14,0.4942068094390538
TTC21B,0.513472652811268
STK39,0.7092598971689568
SPC25,0.6239075796430257
PPIG,0.5646904224238016
KLHL23,0.7607264515635167
SSB,0.5143529681938225
METTL5,0.7908549265765938
UBR3,0.7808652607136934
GORASP2,0.6844290061434231
TLK1,0.7460545285209427
METTL8,0.634024229201355
DYNC1I2,0.7175527232364985
SLC25A12,0.7400987540908308
HAT1,0.639198275092178
ITGA6,0.6826335463951723
PDK1,0.7487627031061607
MAP3K20,0.692489251221597
CDCA7,0.6924445975427719
SP3,0.7696444291346117
OLA1,0.48473482093874787
CIR1,0.7259516564276282
SCRN3,0.7214560486880633
WIPF1,0.7255153011425619
LNPK,0.7410214210076422
MTX2,0.7778926015233284
HNRNPA3,0.5260777484339316
OSBPL6,0.6940776463683801
PRKRA,0.6612189178499892
PJVK,0.5402709995980939
FKBP7,0.7451053568352759
TTN,0.7503071711546191
SESTD1,0.5665977724193363
CWC22,0.6615251145047906
UBE2E3,0.7491164950689582
ITPRID2,0.6835904109414271
DNAJC10,0.7152817647133871
NCKAP1,0.6776540161910777
NUP35,0.527544940738189
ZC3H15,0.5615391485181357
ITGAV,0.7346959866796807
TFPI,0.7120916346098639
COL5A2,0.5116323132571625
WDR75,0.680228626835585
ASNSD1,0.7083539071022564
OSGEPL1,0.7438938967675259
ORMDL1,0.6581378140110485
PMS1,0.7183501103583776
HIBCH,0.6848407139485334
INPP1,0.6761439972440719
NAB1,0.7767762595526977
STAT1,0.46138094691315495
STAT4,0.7089625078945857
MYO1B,0.540609331343055
NABP1,0.7619958918615481
SLC39A10,0.6042535818629514
STK17B,0.636429747005014
GTF3C3,0.7197088580140595
PGAP1,0.7216168111615089
SF3B1,0.4843418106665136
HSPD1,0.5668019035225373
HSPE1-MOB4,0.5874829359155918
HSPE1,0.5835406539850219
